dept_id,state_id,cat_id,d,date,event_name_1,event_type_1,value_sales,sell_price
HOUSEHOLD_1,CA,HOUSEHOLD,d_1843,2016-02-14,ValentinesDay,Cultural,882,5.19114661654135
HOUSEHOLD_1,CA,HOUSEHOLD,d_1844,2016-02-15,PresidentsDay,National,905,5.19114661654135
HOUSEHOLD_1,CA,HOUSEHOLD,d_1845,2016-02-16,"","",633,5.19114661654135
HOUSEHOLD_1,CA,HOUSEHOLD,d_1846,2016-02-17,LentWeek2,Religious,683,5.19114661654135
HOUSEHOLD_1,CA,HOUSEHOLD,d_1847,2016-02-18,"","",696,5.19114661654135
HOUSEHOLD_1,CA,HOUSEHOLD,d_1848,2016-02-19,"","",813,5.19114661654135
HOUSEHOLD_1,CA,HOUSEHOLD,d_1849,2016-02-20,"","",976,5.19124060150376
HOUSEHOLD_1,CA,HOUSEHOLD,d_185,2011-08-01,Ramadan starts,Religious,381,4.90331983805668
HOUSEHOLD_1,CA,HOUSEHOLD,d_1850,2016-02-21,"","",1072,5.19124060150376
HOUSEHOLD_1,CA,HOUSEHOLD,d_1851,2016-02-22,"","",700,5.19124060150376
HOUSEHOLD_1,CA,HOUSEHOLD,d_1852,2016-02-23,"","",641,5.19124060150376
HOUSEHOLD_1,CA,HOUSEHOLD,d_1853,2016-02-24,"","",635,5.19124060150376
HOUSEHOLD_1,CA,HOUSEHOLD,d_1854,2016-02-25,"","",619,5.19124060150376
HOUSEHOLD_1,CA,HOUSEHOLD,d_1855,2016-02-26,"","",652,5.19124060150376
HOUSEHOLD_1,CA,HOUSEHOLD,d_1856,2016-02-27,"","",972,5.19009398496241
HOUSEHOLD_1,CA,HOUSEHOLD,d_1857,2016-02-28,"","",1160,5.19009398496241
HOUSEHOLD_1,CA,HOUSEHOLD,d_1858,2016-02-29,"","",735,5.19009398496241
HOUSEHOLD_1,CA,HOUSEHOLD,d_1859,2016-03-01,"","",678,5.19009398496241
HOUSEHOLD_1,CA,HOUSEHOLD,d_186,2011-08-02,"","",332,4.90331983805668
HOUSEHOLD_1,CA,HOUSEHOLD,d_1860,2016-03-02,"","",652,5.19009398496241
HOUSEHOLD_1,CA,HOUSEHOLD,d_1861,2016-03-03,"","",680,5.19009398496241
HOUSEHOLD_1,CA,HOUSEHOLD,d_1862,2016-03-04,"","",711,5.19009398496241
HOUSEHOLD_1,CA,HOUSEHOLD,d_1863,2016-03-05,"","",1073,5.18868421052632
HOUSEHOLD_1,CA,HOUSEHOLD,d_1864,2016-03-06,"","",1242,5.18868421052632
HOUSEHOLD_1,CA,HOUSEHOLD,d_1865,2016-03-07,"","",791,5.18868421052632
HOUSEHOLD_1,CA,HOUSEHOLD,d_1866,2016-03-08,"","",623,5.18868421052632
HOUSEHOLD_1,CA,HOUSEHOLD,d_1867,2016-03-09,"","",559,5.18868421052632
HOUSEHOLD_1,CA,HOUSEHOLD,d_1868,2016-03-10,"","",606,5.18868421052632
HOUSEHOLD_1,CA,HOUSEHOLD,d_1869,2016-03-11,"","",653,5.18868421052632
HOUSEHOLD_1,CA,HOUSEHOLD,d_187,2011-08-03,"","",319,4.90331983805668
HOUSEHOLD_1,CA,HOUSEHOLD,d_1870,2016-03-12,"","",1091,5.18828947368421
HOUSEHOLD_1,CA,HOUSEHOLD,d_1871,2016-03-13,"","",1012,5.18828947368421
HOUSEHOLD_1,CA,HOUSEHOLD,d_1872,2016-03-14,"","",802,5.18828947368421
HOUSEHOLD_1,CA,HOUSEHOLD,d_1873,2016-03-15,"","",666,5.18828947368421
HOUSEHOLD_1,CA,HOUSEHOLD,d_1874,2016-03-16,"","",561,5.18828947368421
HOUSEHOLD_1,CA,HOUSEHOLD,d_1875,2016-03-17,StPatricksDay,Cultural,600,5.18828947368421
HOUSEHOLD_1,CA,HOUSEHOLD,d_1876,2016-03-18,"","",775,5.18828947368421
HOUSEHOLD_1,CA,HOUSEHOLD,d_1877,2016-03-19,"","",1028,5.18828947368421
HOUSEHOLD_1,CA,HOUSEHOLD,d_1878,2016-03-20,"","",1214,5.18828947368421
HOUSEHOLD_1,CA,HOUSEHOLD,d_1879,2016-03-21,"","",736,5.18828947368421
HOUSEHOLD_1,CA,HOUSEHOLD,d_188,2011-08-04,"","",310,4.90331983805668
HOUSEHOLD_1,CA,HOUSEHOLD,d_1880,2016-03-22,"","",569,5.18828947368421
HOUSEHOLD_1,CA,HOUSEHOLD,d_1881,2016-03-23,"","",578,5.18828947368421
HOUSEHOLD_1,CA,HOUSEHOLD,d_1882,2016-03-24,Purim End,Religious,635,5.18828947368421
HOUSEHOLD_1,CA,HOUSEHOLD,d_1883,2016-03-25,"","",789,5.18828947368421
HOUSEHOLD_1,CA,HOUSEHOLD,d_1884,2016-03-26,"","",999,5.18751879699248
HOUSEHOLD_1,CA,HOUSEHOLD,d_1885,2016-03-27,Easter,Cultural,732,5.18751879699248
HOUSEHOLD_1,CA,HOUSEHOLD,d_1886,2016-03-28,"","",717,5.18751879699248
HOUSEHOLD_1,CA,HOUSEHOLD,d_1887,2016-03-29,"","",630,5.18751879699248
HOUSEHOLD_1,CA,HOUSEHOLD,d_1888,2016-03-30,"","",562,5.18751879699248
HOUSEHOLD_1,CA,HOUSEHOLD,d_1889,2016-03-31,"","",679,5.18751879699248
HOUSEHOLD_1,CA,HOUSEHOLD,d_189,2011-08-05,"","",379,4.90331983805668
HOUSEHOLD_1,CA,HOUSEHOLD,d_1890,2016-04-01,"","",863,5.18751879699248
HOUSEHOLD_1,CA,HOUSEHOLD,d_1891,2016-04-02,"","",1055,5.18751879699248
HOUSEHOLD_1,CA,HOUSEHOLD,d_1892,2016-04-03,"","",1143,5.18751879699248
HOUSEHOLD_1,CA,HOUSEHOLD,d_1893,2016-04-04,"","",868,5.18751879699248
HOUSEHOLD_1,CA,HOUSEHOLD,d_1894,2016-04-05,"","",642,5.18751879699248
HOUSEHOLD_1,CA,HOUSEHOLD,d_1895,2016-04-06,"","",666,5.18751879699248
HOUSEHOLD_1,CA,HOUSEHOLD,d_1896,2016-04-07,"","",618,5.18751879699248
HOUSEHOLD_1,CA,HOUSEHOLD,d_1897,2016-04-08,"","",785,5.18751879699248
HOUSEHOLD_1,CA,HOUSEHOLD,d_1898,2016-04-09,"","",1164,5.18657894736842
HOUSEHOLD_1,CA,HOUSEHOLD,d_1899,2016-04-10,"","",1044,5.18657894736842
HOUSEHOLD_1,CA,HOUSEHOLD,d_19,2011-02-16,"","",229,4.9379781420765
HOUSEHOLD_1,CA,HOUSEHOLD,d_190,2011-08-06,"","",419,4.89656
HOUSEHOLD_1,CA,HOUSEHOLD,d_1900,2016-04-11,"","",789,5.18657894736842
HOUSEHOLD_1,CA,HOUSEHOLD,d_1901,2016-04-12,"","",667,5.18657894736842
HOUSEHOLD_1,CA,HOUSEHOLD,d_1902,2016-04-13,"","",582,5.18657894736842
HOUSEHOLD_1,CA,HOUSEHOLD,d_1903,2016-04-14,"","",621,5.18657894736842
HOUSEHOLD_1,CA,HOUSEHOLD,d_1904,2016-04-15,"","",690,5.18657894736842
HOUSEHOLD_1,CA,HOUSEHOLD,d_1905,2016-04-16,"","",979,5.18657894736842
HOUSEHOLD_1,CA,HOUSEHOLD,d_1906,2016-04-17,"","",1010,5.18657894736842
HOUSEHOLD_1,CA,HOUSEHOLD,d_1907,2016-04-18,"","",718,5.18657894736842
HOUSEHOLD_1,CA,HOUSEHOLD,d_1908,2016-04-19,"","",621,5.18657894736842
HOUSEHOLD_1,CA,HOUSEHOLD,d_1909,2016-04-20,"","",665,5.18657894736842
HOUSEHOLD_1,CA,HOUSEHOLD,d_191,2011-08-07,"","",480,4.89656
HOUSEHOLD_1,CA,HOUSEHOLD,d_1910,2016-04-21,"","",580,5.18657894736842
HOUSEHOLD_1,CA,HOUSEHOLD,d_1911,2016-04-22,"","",695,5.18657894736842
HOUSEHOLD_1,CA,HOUSEHOLD,d_1912,2016-04-23,"","",933,5.18657894736842
HOUSEHOLD_1,CA,HOUSEHOLD,d_1913,2016-04-24,"","",1022,5.18657894736842
HOUSEHOLD_1,CA,HOUSEHOLD,d_192,2011-08-08,"","",386,4.89656
HOUSEHOLD_1,CA,HOUSEHOLD,d_193,2011-08-09,"","",318,4.89656
HOUSEHOLD_1,CA,HOUSEHOLD,d_194,2011-08-10,"","",274,4.89656
HOUSEHOLD_1,CA,HOUSEHOLD,d_195,2011-08-11,"","",330,4.89656
HOUSEHOLD_1,CA,HOUSEHOLD,d_196,2011-08-12,"","",376,4.89656
HOUSEHOLD_1,CA,HOUSEHOLD,d_197,2011-08-13,"","",527,4.92753968253968
HOUSEHOLD_1,CA,HOUSEHOLD,d_198,2011-08-14,"","",554,4.92753968253968
HOUSEHOLD_1,CA,HOUSEHOLD,d_199,2011-08-15,"","",413,4.92753968253968
HOUSEHOLD_1,CA,HOUSEHOLD,d_2,2011-01-30,"","",350,4.9091975308642
HOUSEHOLD_1,CA,HOUSEHOLD,d_20,2011-02-17,"","",201,4.9379781420765
HOUSEHOLD_1,CA,HOUSEHOLD,d_200,2011-08-16,"","",373,4.92753968253968
HOUSEHOLD_1,CA,HOUSEHOLD,d_201,2011-08-17,"","",307,4.92753968253968
HOUSEHOLD_1,CA,HOUSEHOLD,d_202,2011-08-18,"","",277,4.92753968253968
HOUSEHOLD_1,CA,HOUSEHOLD,d_203,2011-08-19,"","",360,4.92753968253968
HOUSEHOLD_1,CA,HOUSEHOLD,d_204,2011-08-20,"","",476,4.9340157480315
HOUSEHOLD_1,CA,HOUSEHOLD,d_205,2011-08-21,"","",616,4.9340157480315
HOUSEHOLD_1,CA,HOUSEHOLD,d_206,2011-08-22,"","",357,4.9340157480315
HOUSEHOLD_1,CA,HOUSEHOLD,d_207,2011-08-23,"","",281,4.9340157480315
HOUSEHOLD_1,CA,HOUSEHOLD,d_208,2011-08-24,"","",271,4.9340157480315
HOUSEHOLD_1,CA,HOUSEHOLD,d_209,2011-08-25,"","",297,4.9340157480315
HOUSEHOLD_1,CA,HOUSEHOLD,d_21,2011-02-18,"","",311,4.9379781420765
HOUSEHOLD_1,CA,HOUSEHOLD,d_210,2011-08-26,"","",363,4.9340157480315
HOUSEHOLD_1,CA,HOUSEHOLD,d_211,2011-08-27,"","",491,4.9340157480315
HOUSEHOLD_1,CA,HOUSEHOLD,d_212,2011-08-28,"","",502,4.9340157480315
HOUSEHOLD_1,CA,HOUSEHOLD,d_213,2011-08-29,"","",291,4.9340157480315
HOUSEHOLD_1,CA,HOUSEHOLD,d_214,2011-08-30,"","",265,4.9340157480315
HOUSEHOLD_1,CA,HOUSEHOLD,d_215,2011-08-31,Eid al-Fitr,Religious,293,4.9340157480315
HOUSEHOLD_1,CA,HOUSEHOLD,d_216,2011-09-01,"","",323,4.9340157480315
HOUSEHOLD_1,CA,HOUSEHOLD,d_217,2011-09-02,"","",328,4.9340157480315
HOUSEHOLD_1,CA,HOUSEHOLD,d_218,2011-09-03,"","",488,4.96736434108527
HOUSEHOLD_1,CA,HOUSEHOLD,d_219,2011-09-04,"","",425,4.96736434108527
HOUSEHOLD_1,CA,HOUSEHOLD,d_22,2011-02-19,"","",427,4.91281914893617
HOUSEHOLD_1,CA,HOUSEHOLD,d_220,2011-09-05,LaborDay,National,458,4.96736434108527
HOUSEHOLD_1,CA,HOUSEHOLD,d_221,2011-09-06,"","",325,4.96736434108527
HOUSEHOLD_1,CA,HOUSEHOLD,d_222,2011-09-07,"","",280,4.96736434108527
HOUSEHOLD_1,CA,HOUSEHOLD,d_223,2011-09-08,"","",315,4.96736434108527
HOUSEHOLD_1,CA,HOUSEHOLD,d_224,2011-09-09,"","",385,4.96736434108527
HOUSEHOLD_1,CA,HOUSEHOLD,d_225,2011-09-10,"","",484,4.9603861003861
HOUSEHOLD_1,CA,HOUSEHOLD,d_226,2011-09-11,"","",526,4.9603861003861
HOUSEHOLD_1,CA,HOUSEHOLD,d_227,2011-09-12,"","",356,4.9603861003861
HOUSEHOLD_1,CA,HOUSEHOLD,d_228,2011-09-13,"","",365,4.9603861003861
HOUSEHOLD_1,CA,HOUSEHOLD,d_229,2011-09-14,"","",232,4.9603861003861
HOUSEHOLD_1,CA,HOUSEHOLD,d_23,2011-02-20,"","",412,4.91281914893617
HOUSEHOLD_1,CA,HOUSEHOLD,d_230,2011-09-15,"","",314,4.9603861003861
HOUSEHOLD_1,CA,HOUSEHOLD,d_231,2011-09-16,"","",355,4.9603861003861
HOUSEHOLD_1,CA,HOUSEHOLD,d_232,2011-09-17,"","",452,4.94087786259542
HOUSEHOLD_1,CA,HOUSEHOLD,d_233,2011-09-18,"","",448,4.94087786259542
HOUSEHOLD_1,CA,HOUSEHOLD,d_234,2011-09-19,"","",356,4.94087786259542
HOUSEHOLD_1,CA,HOUSEHOLD,d_235,2011-09-20,"","",353,4.94087786259542
HOUSEHOLD_1,CA,HOUSEHOLD,d_236,2011-09-21,"","",279,4.94087786259542
HOUSEHOLD_1,CA,HOUSEHOLD,d_237,2011-09-22,"","",258,4.94087786259542
HOUSEHOLD_1,CA,HOUSEHOLD,d_238,2011-09-23,"","",403,4.94087786259542
HOUSEHOLD_1,CA,HOUSEHOLD,d_239,2011-09-24,"","",532,4.92813688212928
HOUSEHOLD_1,CA,HOUSEHOLD,d_24,2011-02-21,PresidentsDay,National,391,4.91281914893617
HOUSEHOLD_1,CA,HOUSEHOLD,d_240,2011-09-25,"","",561,4.92813688212928
HOUSEHOLD_1,CA,HOUSEHOLD,d_241,2011-09-26,"","",366,4.92813688212928
HOUSEHOLD_1,CA,HOUSEHOLD,d_242,2011-09-27,"","",288,4.92813688212928
HOUSEHOLD_1,CA,HOUSEHOLD,d_243,2011-09-28,"","",288,4.92813688212928
HOUSEHOLD_1,CA,HOUSEHOLD,d_244,2011-09-29,"","",288,4.92813688212928
HOUSEHOLD_1,CA,HOUSEHOLD,d_245,2011-09-30,"","",432,4.92813688212928
HOUSEHOLD_1,CA,HOUSEHOLD,d_246,2011-10-01,"","",612,4.93289473684211
HOUSEHOLD_1,CA,HOUSEHOLD,d_247,2011-10-02,"","",600,4.93289473684211
HOUSEHOLD_1,CA,HOUSEHOLD,d_248,2011-10-03,"","",360,4.93289473684211
HOUSEHOLD_1,CA,HOUSEHOLD,d_249,2011-10-04,"","",379,4.93289473684211
HOUSEHOLD_1,CA,HOUSEHOLD,d_25,2011-02-22,"","",263,4.91281914893617
HOUSEHOLD_1,CA,HOUSEHOLD,d_250,2011-10-05,"","",267,4.93289473684211
HOUSEHOLD_1,CA,HOUSEHOLD,d_251,2011-10-06,"","",252,4.93289473684211
HOUSEHOLD_1,CA,HOUSEHOLD,d_252,2011-10-07,"","",348,4.93289473684211
HOUSEHOLD_1,CA,HOUSEHOLD,d_253,2011-10-08,"","",457,4.92205223880597
HOUSEHOLD_1,CA,HOUSEHOLD,d_254,2011-10-09,"","",540,4.92205223880597
HOUSEHOLD_1,CA,HOUSEHOLD,d_255,2011-10-10,ColumbusDay,National,359,4.92205223880597
HOUSEHOLD_1,CA,HOUSEHOLD,d_256,2011-10-11,"","",316,4.92205223880597
HOUSEHOLD_1,CA,HOUSEHOLD,d_257,2011-10-12,"","",271,4.92205223880597
HOUSEHOLD_1,CA,HOUSEHOLD,d_258,2011-10-13,"","",282,4.92205223880597
HOUSEHOLD_1,CA,HOUSEHOLD,d_259,2011-10-14,"","",375,4.92205223880597
HOUSEHOLD_1,CA,HOUSEHOLD,d_26,2011-02-23,"","",233,4.91281914893617
HOUSEHOLD_1,CA,HOUSEHOLD,d_260,2011-10-15,"","",525,4.93100746268657
HOUSEHOLD_1,CA,HOUSEHOLD,d_261,2011-10-16,"","",571,4.93100746268657
HOUSEHOLD_1,CA,HOUSEHOLD,d_262,2011-10-17,"","",375,4.93100746268657
HOUSEHOLD_1,CA,HOUSEHOLD,d_263,2011-10-18,"","",329,4.93100746268657
HOUSEHOLD_1,CA,HOUSEHOLD,d_264,2011-10-19,"","",274,4.93100746268657
HOUSEHOLD_1,CA,HOUSEHOLD,d_265,2011-10-20,"","",257,4.93100746268657
HOUSEHOLD_1,CA,HOUSEHOLD,d_266,2011-10-21,"","",423,4.93100746268657
HOUSEHOLD_1,CA,HOUSEHOLD,d_267,2011-10-22,"","",511,4.92684014869889
HOUSEHOLD_1,CA,HOUSEHOLD,d_268,2011-10-23,"","",522,4.92684014869889
HOUSEHOLD_1,CA,HOUSEHOLD,d_269,2011-10-24,"","",357,4.92684014869889
HOUSEHOLD_1,CA,HOUSEHOLD,d_27,2011-02-24,"","",244,4.91281914893617
HOUSEHOLD_1,CA,HOUSEHOLD,d_270,2011-10-25,"","",291,4.92684014869889
HOUSEHOLD_1,CA,HOUSEHOLD,d_271,2011-10-26,"","",265,4.92684014869889
HOUSEHOLD_1,CA,HOUSEHOLD,d_272,2011-10-27,"","",248,4.92684014869889
HOUSEHOLD_1,CA,HOUSEHOLD,d_273,2011-10-28,"","",375,4.92684014869889
HOUSEHOLD_1,CA,HOUSEHOLD,d_274,2011-10-29,"","",470,4.92163568773234
HOUSEHOLD_1,CA,HOUSEHOLD,d_275,2011-10-30,"","",537,4.92163568773234
HOUSEHOLD_1,CA,HOUSEHOLD,d_276,2011-10-31,Halloween,Cultural,314,4.92163568773234
HOUSEHOLD_1,CA,HOUSEHOLD,d_277,2011-11-01,"","",313,4.92163568773234
HOUSEHOLD_1,CA,HOUSEHOLD,d_278,2011-11-02,"","",312,4.92163568773234
HOUSEHOLD_1,CA,HOUSEHOLD,d_279,2011-11-03,"","",332,4.92163568773234
HOUSEHOLD_1,CA,HOUSEHOLD,d_28,2011-02-25,"","",257,4.91281914893617
HOUSEHOLD_1,CA,HOUSEHOLD,d_280,2011-11-04,"","",454,4.92163568773234
HOUSEHOLD_1,CA,HOUSEHOLD,d_281,2011-11-05,"","",489,4.91546468401487
HOUSEHOLD_1,CA,HOUSEHOLD,d_282,2011-11-06,"","",497,4.91546468401487
HOUSEHOLD_1,CA,HOUSEHOLD,d_283,2011-11-07,EidAlAdha,Religious,428,4.91546468401487
HOUSEHOLD_1,CA,HOUSEHOLD,d_284,2011-11-08,"","",369,4.91546468401487
HOUSEHOLD_1,CA,HOUSEHOLD,d_285,2011-11-09,"","",233,4.91546468401487
HOUSEHOLD_1,CA,HOUSEHOLD,d_286,2011-11-10,"","",306,4.91546468401487
HOUSEHOLD_1,CA,HOUSEHOLD,d_287,2011-11-11,VeteransDay,National,438,4.91546468401487
HOUSEHOLD_1,CA,HOUSEHOLD,d_288,2011-11-12,"","",426,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_289,2011-11-13,"","",456,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_29,2011-02-26,"","",358,4.90376963350785
HOUSEHOLD_1,CA,HOUSEHOLD,d_290,2011-11-14,"","",292,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_291,2011-11-15,"","",311,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_292,2011-11-16,"","",298,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_293,2011-11-17,"","",242,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_294,2011-11-18,"","",292,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_295,2011-11-19,"","",541,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_296,2011-11-20,"","",528,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_297,2011-11-21,"","",397,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_298,2011-11-22,"","",342,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_299,2011-11-23,"","",362,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_3,2011-01-31,"","",279,4.9091975308642
HOUSEHOLD_1,CA,HOUSEHOLD,d_30,2011-02-27,"","",389,4.90376963350785
HOUSEHOLD_1,CA,HOUSEHOLD,d_300,2011-11-24,Thanksgiving,National,140,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_301,2011-11-25,"","",287,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_302,2011-11-26,"","",360,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_303,2011-11-27,"","",393,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_304,2011-11-28,"","",304,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_305,2011-11-29,"","",209,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_306,2011-11-30,"","",243,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_307,2011-12-01,"","",273,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_308,2011-12-02,"","",349,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_309,2011-12-03,"","",457,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_31,2011-02-28,"","",230,4.90376963350785
HOUSEHOLD_1,CA,HOUSEHOLD,d_310,2011-12-04,"","",474,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_311,2011-12-05,"","",329,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_312,2011-12-06,"","",274,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_313,2011-12-07,"","",214,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_314,2011-12-08,"","",250,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_315,2011-12-09,"","",311,4.91685185185185
HOUSEHOLD_1,CA,HOUSEHOLD,d_316,2011-12-10,"","",445,4.91551851851852
HOUSEHOLD_1,CA,HOUSEHOLD,d_317,2011-12-11,"","",423,4.91551851851852
HOUSEHOLD_1,CA,HOUSEHOLD,d_318,2011-12-12,"","",239,4.91551851851852
HOUSEHOLD_1,CA,HOUSEHOLD,d_319,2011-12-13,"","",216,4.91551851851852
HOUSEHOLD_1,CA,HOUSEHOLD,d_32,2011-03-01,"","",282,4.90376963350785
HOUSEHOLD_1,CA,HOUSEHOLD,d_320,2011-12-14,"","",243,4.91551851851852
HOUSEHOLD_1,CA,HOUSEHOLD,d_321,2011-12-15,"","",286,4.91551851851852
HOUSEHOLD_1,CA,HOUSEHOLD,d_322,2011-12-16,"","",319,4.91551851851852
HOUSEHOLD_1,CA,HOUSEHOLD,d_323,2011-12-17,"","",382,4.93918518518519
HOUSEHOLD_1,CA,HOUSEHOLD,d_324,2011-12-18,"","",450,4.93918518518519
HOUSEHOLD_1,CA,HOUSEHOLD,d_325,2011-12-19,"","",278,4.93918518518519
HOUSEHOLD_1,CA,HOUSEHOLD,d_326,2011-12-20,"","",245,4.93918518518519
HOUSEHOLD_1,CA,HOUSEHOLD,d_327,2011-12-21,"","",272,4.93918518518519
HOUSEHOLD_1,CA,HOUSEHOLD,d_328,2011-12-22,"","",283,4.93918518518519
HOUSEHOLD_1,CA,HOUSEHOLD,d_329,2011-12-23,"","",318,4.93918518518519
HOUSEHOLD_1,CA,HOUSEHOLD,d_33,2011-03-02,"","",265,4.90376963350785
HOUSEHOLD_1,CA,HOUSEHOLD,d_330,2011-12-24,"","",214,4.95702205882353
HOUSEHOLD_1,CA,HOUSEHOLD,d_331,2011-12-25,Christmas,National,0,4.95702205882353
HOUSEHOLD_1,CA,HOUSEHOLD,d_332,2011-12-26,"","",342,4.95702205882353
HOUSEHOLD_1,CA,HOUSEHOLD,d_333,2011-12-27,"","",287,4.95702205882353
HOUSEHOLD_1,CA,HOUSEHOLD,d_334,2011-12-28,Chanukah End,Religious,315,4.95702205882353
HOUSEHOLD_1,CA,HOUSEHOLD,d_335,2011-12-29,"","",355,4.95702205882353
HOUSEHOLD_1,CA,HOUSEHOLD,d_336,2011-12-30,"","",499,4.95702205882353
HOUSEHOLD_1,CA,HOUSEHOLD,d_337,2011-12-31,"","",412,4.94786764705882
HOUSEHOLD_1,CA,HOUSEHOLD,d_338,2012-01-01,NewYear,National,279,4.94786764705882
HOUSEHOLD_1,CA,HOUSEHOLD,d_339,2012-01-02,"","",505,4.94786764705882
HOUSEHOLD_1,CA,HOUSEHOLD,d_34,2011-03-03,"","",263,4.90376963350785
HOUSEHOLD_1,CA,HOUSEHOLD,d_340,2012-01-03,"","",369,4.94786764705882
HOUSEHOLD_1,CA,HOUSEHOLD,d_341,2012-01-04,"","",349,4.94786764705882
HOUSEHOLD_1,CA,HOUSEHOLD,d_342,2012-01-05,"","",346,4.94786764705882
HOUSEHOLD_1,CA,HOUSEHOLD,d_343,2012-01-06,"","",395,4.94786764705882
HOUSEHOLD_1,CA,HOUSEHOLD,d_344,2012-01-07,OrthodoxChristmas,Religious,458,4.96363970588235
HOUSEHOLD_1,CA,HOUSEHOLD,d_345,2012-01-08,"","",517,4.96363970588235
HOUSEHOLD_1,CA,HOUSEHOLD,d_346,2012-01-09,"","",317,4.96363970588235
HOUSEHOLD_1,CA,HOUSEHOLD,d_347,2012-01-10,"","",283,4.96363970588235
HOUSEHOLD_1,CA,HOUSEHOLD,d_348,2012-01-11,"","",241,4.96363970588235
HOUSEHOLD_1,CA,HOUSEHOLD,d_349,2012-01-12,"","",259,4.96363970588235
HOUSEHOLD_1,CA,HOUSEHOLD,d_35,2011-03-04,"","",257,4.90376963350785
HOUSEHOLD_1,CA,HOUSEHOLD,d_350,2012-01-13,"","",336,4.96363970588235
HOUSEHOLD_1,CA,HOUSEHOLD,d_351,2012-01-14,"","",457,4.98551470588235
HOUSEHOLD_1,CA,HOUSEHOLD,d_352,2012-01-15,"","",449,4.98551470588235
HOUSEHOLD_1,CA,HOUSEHOLD,d_353,2012-01-16,MartinLutherKingDay,National,354,4.98551470588235
HOUSEHOLD_1,CA,HOUSEHOLD,d_354,2012-01-17,"","",237,4.98551470588235
HOUSEHOLD_1,CA,HOUSEHOLD,d_355,2012-01-18,"","",291,4.98551470588235
HOUSEHOLD_1,CA,HOUSEHOLD,d_356,2012-01-19,"","",236,4.98551470588235
HOUSEHOLD_1,CA,HOUSEHOLD,d_357,2012-01-20,"","",305,4.98551470588235
HOUSEHOLD_1,CA,HOUSEHOLD,d_358,2012-01-21,"","",545,4.97985347985348
HOUSEHOLD_1,CA,HOUSEHOLD,d_359,2012-01-22,"","",386,4.97985347985348
HOUSEHOLD_1,CA,HOUSEHOLD,d_36,2011-03-05,"","",377,4.92774358974359
HOUSEHOLD_1,CA,HOUSEHOLD,d_360,2012-01-23,"","",282,4.97985347985348
HOUSEHOLD_1,CA,HOUSEHOLD,d_361,2012-01-24,"","",245,4.97985347985348
HOUSEHOLD_1,CA,HOUSEHOLD,d_362,2012-01-25,"","",272,4.97985347985348
HOUSEHOLD_1,CA,HOUSEHOLD,d_363,2012-01-26,"","",263,4.97985347985348
HOUSEHOLD_1,CA,HOUSEHOLD,d_364,2012-01-27,"","",345,4.97985347985348
HOUSEHOLD_1,CA,HOUSEHOLD,d_365,2012-01-28,"","",477,5.01856115107914
HOUSEHOLD_1,CA,HOUSEHOLD,d_366,2012-01-29,"","",400,5.01856115107914
HOUSEHOLD_1,CA,HOUSEHOLD,d_367,2012-01-30,"","",299,5.01856115107914
HOUSEHOLD_1,CA,HOUSEHOLD,d_368,2012-01-31,"","",280,5.01856115107914
HOUSEHOLD_1,CA,HOUSEHOLD,d_369,2012-02-01,"","",270,5.01856115107914
HOUSEHOLD_1,CA,HOUSEHOLD,d_37,2011-03-06,"","",426,4.92774358974359
HOUSEHOLD_1,CA,HOUSEHOLD,d_370,2012-02-02,"","",321,5.01856115107914
HOUSEHOLD_1,CA,HOUSEHOLD,d_371,2012-02-03,"","",422,5.01856115107914
HOUSEHOLD_1,CA,HOUSEHOLD,d_372,2012-02-04,"","",538,5.00088028169014
