id,item_id,dept_id,cat_id,state_id,d,value_sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,sell_price
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1789,0,2015-12-22,11547,Tuesday,4,12,2015,"","","","",0,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1789,0,2015-12-22,11547,Tuesday,4,12,2015,"","","","",0,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1789,0,2015-12-22,11547,Tuesday,4,12,2015,"","","","",0,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1789,0,2015-12-22,11547,Tuesday,4,12,2015,"","","","",0,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1789,0,2015-12-22,11547,Tuesday,4,12,2015,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1789,0,2015-12-22,11547,Tuesday,4,12,2015,"","","","",0,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1789,0,2015-12-22,11547,Tuesday,4,12,2015,"","","","",0,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1789,21,2015-12-22,11547,Tuesday,4,12,2015,"","","","",0,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1789,3,2015-12-22,11547,Tuesday,4,12,2015,"","","","",0,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1790,0,2015-12-23,11547,Wednesday,5,12,2015,"","","","",0,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1790,0,2015-12-23,11547,Wednesday,5,12,2015,"","","","",0,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1790,0,2015-12-23,11547,Wednesday,5,12,2015,"","","","",0,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1790,1,2015-12-23,11547,Wednesday,5,12,2015,"","","","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1790,1,2015-12-23,11547,Wednesday,5,12,2015,"","","","",0,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1790,0,2015-12-23,11547,Wednesday,5,12,2015,"","","","",0,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1790,0,2015-12-23,11547,Wednesday,5,12,2015,"","","","",0,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1790,0,2015-12-23,11547,Wednesday,5,12,2015,"","","","",0,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1790,0,2015-12-23,11547,Wednesday,5,12,2015,"","","","",0,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1790,1,2015-12-23,11547,Wednesday,5,12,2015,"","","","",0,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1790,0,2015-12-23,11547,Wednesday,5,12,2015,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1790,0,2015-12-23,11547,Wednesday,5,12,2015,"","","","",0,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1790,1,2015-12-23,11547,Wednesday,5,12,2015,"","","","",0,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1790,23,2015-12-23,11547,Wednesday,5,12,2015,"","","","",0,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1790,0,2015-12-23,11547,Wednesday,5,12,2015,"","","","",0,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1791,2,2015-12-24,11547,Thursday,6,12,2015,"","","","",0,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1791,2,2015-12-24,11547,Thursday,6,12,2015,"","","","",0,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1791,0,2015-12-24,11547,Thursday,6,12,2015,"","","","",0,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1791,0,2015-12-24,11547,Thursday,6,12,2015,"","","","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1791,0,2015-12-24,11547,Thursday,6,12,2015,"","","","",0,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1791,0,2015-12-24,11547,Thursday,6,12,2015,"","","","",0,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1791,0,2015-12-24,11547,Thursday,6,12,2015,"","","","",0,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1791,0,2015-12-24,11547,Thursday,6,12,2015,"","","","",0,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1791,0,2015-12-24,11547,Thursday,6,12,2015,"","","","",0,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1791,0,2015-12-24,11547,Thursday,6,12,2015,"","","","",0,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1791,0,2015-12-24,11547,Thursday,6,12,2015,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1791,0,2015-12-24,11547,Thursday,6,12,2015,"","","","",0,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1791,1,2015-12-24,11547,Thursday,6,12,2015,"","","","",0,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1791,13,2015-12-24,11547,Thursday,6,12,2015,"","","","",0,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1791,1,2015-12-24,11547,Thursday,6,12,2015,"","","","",0,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1792,0,2015-12-25,11547,Friday,7,12,2015,Christmas,National,"","",0,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1792,0,2015-12-25,11547,Friday,7,12,2015,Christmas,National,"","",0,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1792,0,2015-12-25,11547,Friday,7,12,2015,Christmas,National,"","",0,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1792,0,2015-12-25,11547,Friday,7,12,2015,Christmas,National,"","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1792,0,2015-12-25,11547,Friday,7,12,2015,Christmas,National,"","",0,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1792,0,2015-12-25,11547,Friday,7,12,2015,Christmas,National,"","",0,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1792,0,2015-12-25,11547,Friday,7,12,2015,Christmas,National,"","",0,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1792,0,2015-12-25,11547,Friday,7,12,2015,Christmas,National,"","",0,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1792,0,2015-12-25,11547,Friday,7,12,2015,Christmas,National,"","",0,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1792,0,2015-12-25,11547,Friday,7,12,2015,Christmas,National,"","",0,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1792,0,2015-12-25,11547,Friday,7,12,2015,Christmas,National,"","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1792,0,2015-12-25,11547,Friday,7,12,2015,Christmas,National,"","",0,3.98
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1792,0,2015-12-25,11547,Friday,7,12,2015,Christmas,National,"","",0,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1792,0,2015-12-25,11547,Friday,7,12,2015,Christmas,National,"","",0,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1792,0,2015-12-25,11547,Friday,7,12,2015,Christmas,National,"","",0,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1793,0,2015-12-26,11548,Saturday,1,12,2015,"","","","",0,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1793,2,2015-12-26,11548,Saturday,1,12,2015,"","","","",0,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1793,2,2015-12-26,11548,Saturday,1,12,2015,"","","","",0,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1793,0,2015-12-26,11548,Saturday,1,12,2015,"","","","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1793,2,2015-12-26,11548,Saturday,1,12,2015,"","","","",0,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1793,1,2015-12-26,11548,Saturday,1,12,2015,"","","","",0,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1793,1,2015-12-26,11548,Saturday,1,12,2015,"","","","",0,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1793,0,2015-12-26,11548,Saturday,1,12,2015,"","","","",0,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1793,4,2015-12-26,11548,Saturday,1,12,2015,"","","","",0,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1793,3,2015-12-26,11548,Saturday,1,12,2015,"","","","",0,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1793,1,2015-12-26,11548,Saturday,1,12,2015,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1793,0,2015-12-26,11548,Saturday,1,12,2015,"","","","",0,3.5
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1793,2,2015-12-26,11548,Saturday,1,12,2015,"","","","",0,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1793,15,2015-12-26,11548,Saturday,1,12,2015,"","","","",0,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1793,8,2015-12-26,11548,Saturday,1,12,2015,"","","","",0,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1794,0,2015-12-27,11548,Sunday,2,12,2015,"","","","",0,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1794,2,2015-12-27,11548,Sunday,2,12,2015,"","","","",0,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1794,0,2015-12-27,11548,Sunday,2,12,2015,"","","","",0,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1794,0,2015-12-27,11548,Sunday,2,12,2015,"","","","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1794,0,2015-12-27,11548,Sunday,2,12,2015,"","","","",0,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1794,1,2015-12-27,11548,Sunday,2,12,2015,"","","","",0,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1794,4,2015-12-27,11548,Sunday,2,12,2015,"","","","",0,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1794,0,2015-12-27,11548,Sunday,2,12,2015,"","","","",0,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1794,9,2015-12-27,11548,Sunday,2,12,2015,"","","","",0,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1794,0,2015-12-27,11548,Sunday,2,12,2015,"","","","",0,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1794,0,2015-12-27,11548,Sunday,2,12,2015,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1794,0,2015-12-27,11548,Sunday,2,12,2015,"","","","",0,3.5
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1794,0,2015-12-27,11548,Sunday,2,12,2015,"","","","",0,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1794,14,2015-12-27,11548,Sunday,2,12,2015,"","","","",0,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1794,11,2015-12-27,11548,Sunday,2,12,2015,"","","","",0,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1795,2,2015-12-28,11548,Monday,3,12,2015,"","","","",0,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1795,3,2015-12-28,11548,Monday,3,12,2015,"","","","",0,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1795,2,2015-12-28,11548,Monday,3,12,2015,"","","","",0,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1795,1,2015-12-28,11548,Monday,3,12,2015,"","","","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1795,1,2015-12-28,11548,Monday,3,12,2015,"","","","",0,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1795,0,2015-12-28,11548,Monday,3,12,2015,"","","","",0,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1795,1,2015-12-28,11548,Monday,3,12,2015,"","","","",0,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1795,0,2015-12-28,11548,Monday,3,12,2015,"","","","",0,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1795,4,2015-12-28,11548,Monday,3,12,2015,"","","","",0,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1795,0,2015-12-28,11548,Monday,3,12,2015,"","","","",0,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1795,1,2015-12-28,11548,Monday,3,12,2015,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1795,0,2015-12-28,11548,Monday,3,12,2015,"","","","",0,3.5
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1795,1,2015-12-28,11548,Monday,3,12,2015,"","","","",0,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1795,12,2015-12-28,11548,Monday,3,12,2015,"","","","",0,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1795,5,2015-12-28,11548,Monday,3,12,2015,"","","","",0,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1796,1,2015-12-29,11548,Tuesday,4,12,2015,"","","","",0,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1796,2,2015-12-29,11548,Tuesday,4,12,2015,"","","","",0,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1796,1,2015-12-29,11548,Tuesday,4,12,2015,"","","","",0,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1796,0,2015-12-29,11548,Tuesday,4,12,2015,"","","","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1796,0,2015-12-29,11548,Tuesday,4,12,2015,"","","","",0,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1796,0,2015-12-29,11548,Tuesday,4,12,2015,"","","","",0,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1796,3,2015-12-29,11548,Tuesday,4,12,2015,"","","","",0,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1796,0,2015-12-29,11548,Tuesday,4,12,2015,"","","","",0,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1796,0,2015-12-29,11548,Tuesday,4,12,2015,"","","","",0,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1796,0,2015-12-29,11548,Tuesday,4,12,2015,"","","","",0,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1796,1,2015-12-29,11548,Tuesday,4,12,2015,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1796,0,2015-12-29,11548,Tuesday,4,12,2015,"","","","",0,3.5
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1796,1,2015-12-29,11548,Tuesday,4,12,2015,"","","","",0,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1796,5,2015-12-29,11548,Tuesday,4,12,2015,"","","","",0,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1796,0,2015-12-29,11548,Tuesday,4,12,2015,"","","","",0,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1797,0,2015-12-30,11548,Wednesday,5,12,2015,"","","","",0,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1797,1,2015-12-30,11548,Wednesday,5,12,2015,"","","","",0,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1797,1,2015-12-30,11548,Wednesday,5,12,2015,"","","","",0,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1797,0,2015-12-30,11548,Wednesday,5,12,2015,"","","","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1797,1,2015-12-30,11548,Wednesday,5,12,2015,"","","","",0,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1797,0,2015-12-30,11548,Wednesday,5,12,2015,"","","","",0,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1797,2,2015-12-30,11548,Wednesday,5,12,2015,"","","","",0,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1797,0,2015-12-30,11548,Wednesday,5,12,2015,"","","","",0,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1797,2,2015-12-30,11548,Wednesday,5,12,2015,"","","","",0,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1797,1,2015-12-30,11548,Wednesday,5,12,2015,"","","","",0,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1797,1,2015-12-30,11548,Wednesday,5,12,2015,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1797,0,2015-12-30,11548,Wednesday,5,12,2015,"","","","",0,3.5
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1797,1,2015-12-30,11548,Wednesday,5,12,2015,"","","","",0,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1797,4,2015-12-30,11548,Wednesday,5,12,2015,"","","","",0,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1797,3,2015-12-30,11548,Wednesday,5,12,2015,"","","","",0,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1798,4,2015-12-31,11548,Thursday,6,12,2015,"","","","",0,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1798,1,2015-12-31,11548,Thursday,6,12,2015,"","","","",0,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1798,2,2015-12-31,11548,Thursday,6,12,2015,"","","","",0,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1798,0,2015-12-31,11548,Thursday,6,12,2015,"","","","",0,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1798,0,2015-12-31,11548,Thursday,6,12,2015,"","","","",0,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1798,0,2015-12-31,11548,Thursday,6,12,2015,"","","","",0,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1798,1,2015-12-31,11548,Thursday,6,12,2015,"","","","",0,0.97
HOUSEHOLD_2_372_CA_1_validation,HOUSEHOLD_2_372,HOUSEHOLD_2,HOUSEHOLD,CA,d_1798,0,2015-12-31,11548,Thursday,6,12,2015,"","","","",0,8.48
FOODS_1_019_CA_1_validation,FOODS_1_019,FOODS_1,FOODS,CA,d_1798,0,2015-12-31,11548,Thursday,6,12,2015,"","","","",0,0.98
FOODS_3_157_CA_1_validation,FOODS_3_157,FOODS_3,FOODS,CA,d_1798,3,2015-12-31,11548,Thursday,6,12,2015,"","","","",0,2.98
FOODS_3_239_CA_1_validation,FOODS_3_239,FOODS_3,FOODS,CA,d_1798,0,2015-12-31,11548,Thursday,6,12,2015,"","","","",0,1.98
FOODS_3_485_CA_1_validation,FOODS_3_485,FOODS_3,FOODS,CA,d_1798,0,2015-12-31,11548,Thursday,6,12,2015,"","","","",0,3.5
FOODS_3_679_CA_1_validation,FOODS_3_679,FOODS_3,FOODS,CA,d_1798,0,2015-12-31,11548,Thursday,6,12,2015,"","","","",0,3.88
FOODS_3_744_CA_1_validation,FOODS_3_744,FOODS_3,FOODS,CA,d_1798,8,2015-12-31,11548,Thursday,6,12,2015,"","","","",0,2.28
FOODS_3_747_CA_1_validation,FOODS_3_747,FOODS_3,FOODS,CA,d_1798,3,2015-12-31,11548,Thursday,6,12,2015,"","","","",0,1
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA,d_1799,1,2016-01-01,11548,Friday,7,1,2016,NewYear,National,"","",1,4.78
HOUSEHOLD_1_146_CA_1_validation,HOUSEHOLD_1_146,HOUSEHOLD_1,HOUSEHOLD,CA,d_1799,1,2016-01-01,11548,Friday,7,1,2016,NewYear,National,"","",1,5.98
HOUSEHOLD_1_182_CA_1_validation,HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,CA,d_1799,1,2016-01-01,11548,Friday,7,1,2016,NewYear,National,"","",1,3.97
HOUSEHOLD_1_192_CA_1_validation,HOUSEHOLD_1_192,HOUSEHOLD_1,HOUSEHOLD,CA,d_1799,0,2016-01-01,11548,Friday,7,1,2016,NewYear,National,"","",1,3.62
HOUSEHOLD_1_486_CA_1_validation,HOUSEHOLD_1_486,HOUSEHOLD_1,HOUSEHOLD,CA,d_1799,0,2016-01-01,11548,Friday,7,1,2016,NewYear,National,"","",1,18.87
HOUSEHOLD_1_492_CA_1_validation,HOUSEHOLD_1_492,HOUSEHOLD_1,HOUSEHOLD,CA,d_1799,0,2016-01-01,11548,Friday,7,1,2016,NewYear,National,"","",1,3.96
HOUSEHOLD_2_074_CA_1_validation,HOUSEHOLD_2_074,HOUSEHOLD_2,HOUSEHOLD,CA,d_1799,1,2016-01-01,11548,Friday,7,1,2016,NewYear,National,"","",1,0.97
